Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,107.269997,107.779999,106.900002,107.019997,104.639442,10840200
2017-10-20,107.699997,107.699997,106.970001,107.550003,105.157654,7848900
2017-10-23,108.050003,108.230003,107.099998,107.529999,105.138100,6316700
2017-10-24,107.559998,108.639999,107.180000,108.410004,105.998535,10511200
2017-10-25,109.410004,110.610001,108.000000,109.489998,107.054489,13261300
2017-10-26,110.379997,110.739998,109.669998,109.800003,107.357605,7380100
2017-10-27,110.070000,110.129997,108.690002,109.709999,107.269608,7862700
2017-10-30,109.669998,110.239998,108.919998,110.040001,107.592278,5148600
2017-10-31,110.580002,110.690002,108.660004,109.980003,107.533607,8002500
2017-11-01,110.500000,111.400002,110.419998,111.070000,108.599358,6167300
2017-11-02,111.019997,111.370003,110.199997,110.980003,108.511345,5506600
2017-11-03,110.940002,111.419998,110.510002,111.360001,108.882912,3757600
2017-11-06,111.360001,112.150002,111.199997,111.919998,109.430443,4094700
2017-11-07,112.250000,112.470001,111.559998,112.089996,109.596657,3697900
2017-11-08,112.010002,112.910004,111.820000,112.470001,109.968216,4417800
2017-11-09,111.800003,112.220001,110.930000,112.139999,109.645561,4334700
2017-11-10,111.709999,111.980003,111.279999,111.879997,109.391335,4198900
2017-11-13,111.550003,111.860001,111.339996,111.400002,108.922012,7185600
2017-11-14,111.080002,112.040001,110.809998,111.980003,109.489098,5679600
2017-11-15,111.339996,111.870003,110.139999,110.250000,107.797592,6895100
2017-11-16,110.750000,111.440002,110.570000,111.019997,108.742813,5655100
2017-11-17,110.690002,110.910004,109.699997,109.820000,107.567429,8812400
2017-11-20,109.949997,110.680000,109.690002,109.949997,107.694748,6873200
2017-11-21,110.449997,111.489998,110.300003,111.449997,109.163971,6456500
2017-11-22,111.500000,111.660004,110.699997,110.820000,108.546913,4067600
2017-11-24,111.309998,112.160004,111.139999,111.970001,109.673309,3045600
2017-11-27,112.000000,112.540001,111.910004,112.379997,110.074898,6620500
2017-11-28,112.599998,113.620003,112.559998,113.360001,111.034805,6671300
2017-11-29,113.620003,113.620003,106.900002,109.860001,107.606606,14505400
2017-11-30,110.500000,112.589996,110.029999,112.589996,110.280594,18533300
2017-12-01,112.379997,112.440002,109.760002,110.730003,108.458748,13101800
2017-12-04,111.330002,111.449997,106.970001,107.430000,105.226433,18909100
2017-12-05,108.889999,109.239998,106.599998,108.580002,106.352852,12081500
2017-12-06,108.489998,110.169998,108.260002,109.739998,107.489059,7532100
2017-12-07,109.769997,111.410004,109.449997,111.400002,109.115005,7384900
2017-12-08,112.129997,112.610001,111.820000,112.599998,110.290390,7594900
2017-12-11,112.500000,113.349998,112.160004,112.370003,110.065117,7538600
2017-12-12,112.370003,113.730003,112.000000,113.459999,111.132759,8754400
2017-12-13,113.750000,114.370003,113.190002,113.309998,110.985847,8088900
2017-12-14,113.550003,114.089996,112.919998,112.919998,110.603836,9815600
2017-12-15,113.970001,114.199997,112.389999,113.820000,111.485374,16388000
2017-12-18,114.690002,114.750000,113.250000,113.550003,111.220924,8961800
2017-12-19,113.279999,113.279999,112.080002,112.139999,109.839836,7899400
2017-12-20,112.720001,113.099998,111.989998,112.120003,109.820259,6201900
2017-12-21,112.599998,113.099998,112.320000,112.410004,110.104301,8866400
2017-12-22,112.389999,113.110001,112.250000,112.690002,110.378555,6190100
2017-12-26,112.070000,113.440002,112.070000,112.989998,110.672401,3948900
2017-12-27,112.690002,114.070000,112.650002,114.019997,111.681267,7073100
2017-12-28,114.300003,114.919998,113.989998,114.349998,112.004501,6937100
2017-12-29,114.750000,114.889999,114.019997,114.019997,111.681267,5249000
2018-01-02,114.570000,115.080002,113.949997,114.510002,112.161224,6080900
2018-01-03,114.949997,115.790001,114.660004,115.650002,113.277832,6946100
2018-01-04,116.250000,117.360001,116.029999,116.080002,113.699020,7805300
2018-01-05,116.989998,119.000000,116.419998,118.860001,116.422012,8590500
2018-01-08,118.610001,120.480003,118.070000,119.339996,116.892151,6660700
2018-01-09,119.970001,119.970001,118.660004,119.110001,116.666870,6562400
2018-01-10,118.690002,119.050003,117.459999,118.980003,116.539551,7490300
2018-01-11,118.800003,119.980003,118.680000,119.839996,117.381897,5982100
2018-01-12,120.120003,120.349998,119.709999,120.089996,117.626762,5585800
2018-01-16,121.180000,121.940002,119.910004,120.389999,117.920601,8803800
2018-01-17,121.199997,122.160004,120.730003,121.980003,119.477997,7991500
2018-01-18,122.519997,123.199997,122.029999,123.110001,120.584831,8661000
2018-01-19,123.050003,123.650002,121.919998,122.699997,120.183220,8250700
2018-01-22,122.870003,124.330002,122.400002,124.330002,121.779808,9355000
2018-01-23,124.599998,125.510002,124.209999,124.650002,122.093239,5683300
2018-01-24,125.050003,125.449997,123.709999,124.550003,121.995277,6425200
2018-01-25,125.000000,125.470001,124.629997,125.220001,122.651543,7166400
2018-01-26,125.769997,126.379997,124.760002,126.320000,123.728989,5604900
2018-01-29,126.739998,126.879997,124.690002,124.839996,122.279327,6257900
2018-01-30,123.820000,124.290001,122.839996,123.550003,121.015778,8154400
2018-01-31,123.779999,124.480003,123.040001,124.230003,121.681862,7338200
2018-02-01,124.739998,126.260002,124.099998,125.720001,123.141296,11169700
2018-02-02,123.720001,123.720001,120.699997,120.910004,118.429962,13937700
2018-02-05,118.699997,121.129997,115.010002,116.269997,113.885117,16623900
2018-02-06,115.199997,120.300003,113.250000,119.970001,117.509224,19053300
2018-02-07,120.089996,122.459999,119.209999,119.650002,117.195793,9294000
2018-02-08,119.529999,119.820000,113.540001,113.860001,111.524544,12673400
2018-02-09,114.550003,117.209999,111.019997,116.320000,113.934097,17695500
2018-02-12,117.790001,118.839996,116.879997,118.470001,116.039993,11526300
2018-02-13,117.849998,118.800003,117.129997,118.349998,115.922470,7803900
2018-02-14,117.620003,120.949997,117.500000,120.830002,118.351593,9206400
2018-02-15,121.699997,122.309998,119.970001,122.279999,119.980362,6921300
2018-02-16,121.629997,122.989998,121.570000,121.849998,119.558456,6371400
2018-02-20,121.349998,123.050003,121.019997,122.010002,119.715454,6182800
2018-02-21,122.050003,122.830002,120.410004,120.430000,118.165154,7676100
2018-02-22,120.669998,121.379997,119.620003,120.379997,118.116089,4994000
2018-02-23,121.570000,122.959999,121.220001,122.930000,120.618141,5036900
2018-02-26,123.580002,124.599998,123.320000,124.589996,122.246918,6270500
2018-02-27,124.699997,125.300003,123.349998,123.370003,121.049873,7287200
2018-02-28,123.650002,124.980003,122.879997,122.940002,120.627953,6780900
2018-03-01,123.260002,124.000000,119.620003,120.400002,118.135727,8819600
2018-03-02,119.089996,120.980003,117.860001,120.769997,118.498764,7581900
2018-03-05,120.449997,122.309998,119.440002,121.879997,119.587891,5810200
2018-03-06,122.830002,123.239998,120.669998,121.059998,118.783302,7464400
2018-03-07,120.029999,122.239998,119.699997,121.849998,119.558456,7254100
2018-03-08,121.959999,122.820000,121.169998,122.220001,119.921501,6948900
2018-03-09,123.250000,124.790001,122.870003,124.510002,122.168434,6397700
2018-03-12,124.750000,124.980003,123.480003,124.239998,121.903503,8636000
2018-03-13,124.250000,125.000000,122.900002,123.199997,120.883064,9479500
2018-03-14,124.040001,124.040001,121.900002,122.580002,120.274727,7855000
2018-03-15,123.129997,124.419998,122.699997,123.410004,121.089119,5861900
2018-03-16,123.849998,125.050003,123.330002,124.529999,122.188042,9447100
2018-03-19,123.940002,124.309998,122.279999,123.209999,120.892868,17387800
2018-03-20,123.379997,125.169998,123.300003,124.910004,122.560913,7779700
2018-03-21,124.900002,125.440002,123.070000,123.220001,120.902687,7359500
2018-03-22,122.199997,122.680000,119.699997,119.989998,117.733437,10501500
2018-03-23,119.889999,120.330002,116.760002,117.000000,114.799660,10024300
2018-03-26,119.089996,120.739998,117.800003,120.639999,118.371201,8735400
2018-03-27,121.519997,121.599998,116.739998,117.400002,115.192146,9008600
2018-03-28,116.930000,118.070000,116.029999,116.989998,114.789841,9420400
2018-03-29,117.680000,120.589996,117.040001,119.620003,117.370407,12918100
2018-04-02,119.269997,119.830002,116.760002,118.389999,116.163536,9877100
2018-04-03,118.889999,119.989998,117.489998,119.199997,116.958290,7084800
2018-04-04,116.900002,120.120003,116.709999,119.809998,117.556808,8425700
2018-04-05,121.000000,122.010002,120.370003,121.190002,118.910858,6816000
2018-04-06,120.180000,120.559998,117.120003,117.699997,115.486511,8383800
2018-04-09,118.629997,120.669998,118.629997,118.790001,116.556000,7024800
2018-04-10,120.559998,121.160004,119.639999,120.720001,118.449699,8947200
2018-04-11,119.989998,121.660004,119.620003,119.779999,117.527382,5874900
2018-04-12,120.400002,121.980003,120.389999,121.070000,118.793121,5666000
2018-04-13,121.730003,122.470001,120.650002,120.750000,118.479149,9174300
2018-04-16,122.110001,122.870003,121.510002,121.879997,119.587891,6903200
2018-04-17,122.910004,124.260002,122.519997,123.800003,121.471786,5979600
2018-04-18,124.059998,124.870003,123.379997,124.480003,122.139000,5171000
2018-04-19,124.309998,124.720001,123.150002,123.959999,121.628769,7294100
2018-04-20,124.059998,124.820000,123.309998,124.199997,121.864258,7479400
2018-04-23,124.300003,124.970001,123.900002,124.459999,122.119370,8004300
2018-04-24,124.870003,125.040001,120.550003,121.269997,118.989349,9434400
2018-04-25,121.139999,121.349998,119.370003,121.209999,118.930489,8001200
2018-04-26,125.139999,127.589996,123.779999,127.080002,124.690102,14345800
2018-04-27,126.440002,127.059998,125.389999,126.010002,123.640221,6842700
2018-04-30,126.739998,127.900002,126.660004,126.879997,124.493858,8449200
2018-05-01,126.860001,127.570000,125.510002,127.510002,125.112015,6407300
2018-05-02,127.879997,128.100006,126.000000,126.379997,124.003265,8515300
2018-05-03,125.809998,127.459999,125.320000,127.180000,124.788216,6778600
2018-05-04,126.330002,128.360001,126.070000,128.160004,125.749786,5798400
2018-05-07,128.399994,129.520004,128.250000,129.259995,126.829102,5737300
2018-05-08,129.139999,129.970001,128.309998,129.899994,127.457062,5044700
2018-05-09,130.009995,131.000000,129.589996,130.839996,128.379364,6119400
2018-05-10,131.289993,131.750000,130.720001,131.000000,128.536407,6585800
2018-05-11,131.000000,132.089996,130.229996,131.820007,129.340927,5437100
2018-05-14,132.429993,132.500000,130.669998,131.210007,128.742432,5017000
2018-05-15,130.559998,131.399994,129.899994,131.100006,128.634476,5532300
2018-05-16,131.089996,131.399994,130.539993,130.889999,128.428421,5124200
2018-05-17,130.580002,130.800003,129.610001,129.929993,127.691360,4911700
2018-05-18,129.619995,130.339996,129.070007,129.929993,127.691360,6082700
2018-05-21,130.949997,131.509995,129.990005,130.660004,128.408783,5591800
2018-05-22,131.000000,131.779999,130.500000,130.710007,128.457916,6645500
2018-05-23,130.059998,131.910004,129.800003,131.880005,129.607788,6569100
2018-05-24,131.820007,132.210007,130.500000,131.889999,129.617599,6035200
2018-05-25,131.880005,132.100006,130.929993,131.279999,129.018097,7509600
2018-05-29,130.389999,131.050003,129.059998,129.690002,127.455513,10401900
2018-05-30,130.199997,131.100006,129.869995,130.639999,128.389145,10631300
2018-05-31,130.649994,131.580002,129.979996,130.720001,128.467743,11086000
2018-06-01,131.839996,132.509995,130.360001,130.850006,128.595505,8323400
2018-06-04,131.940002,133.570007,131.429993,133.070007,130.777267,7178000
2018-06-05,133.380005,133.619995,132.699997,133.559998,131.258804,6198200
2018-06-06,134.000000,136.309998,133.610001,136.279999,133.931946,8065800
2018-06-07,136.360001,136.580002,133.050003,133.839996,131.533997,8309200
2018-06-08,133.440002,134.919998,133.229996,134.740005,132.418472,5261000
2018-06-11,134.899994,135.190002,133.809998,133.910004,131.602798,7988700
2018-06-12,134.039993,135.130005,133.539993,134.860001,132.536423,5743300
2018-06-13,135.179993,135.770004,134.309998,134.399994,132.084366,4881600
2018-06-14,134.960007,135.699997,134.750000,135.000000,132.673996,6464100
2018-06-15,135.100006,135.729996,134.000000,135.100006,132.772308,10044500
2018-06-18,134.369995,136.309998,134.119995,136.199997,133.853302,8713300
2018-06-19,134.559998,135.240005,133.570007,135.110001,132.782120,6557600
2018-06-20,135.520004,136.690002,135.500000,135.500000,133.165421,7192000
2018-06-21,135.270004,136.119995,134.259995,134.529999,132.212128,8689800
2018-06-22,135.600006,135.850006,134.259995,135.330002,132.998337,6031900
2018-06-25,134.910004,134.910004,129.529999,130.929993,128.674103,10086200
2018-06-26,132.110001,133.789993,131.610001,132.550003,130.266220,7733900
2018-06-27,133.009995,133.660004,131.009995,131.020004,128.762589,7282100
2018-06-28,131.000000,133.119995,130.649994,132.740005,130.452927,6576500
2018-06-29,133.279999,134.190002,132.449997,132.449997,130.167969,7259000
2018-07-02,131.960007,133.050003,131.149994,132.500000,130.217087,7554400
2018-07-03,133.009995,133.410004,131.419998,131.449997,129.185181,3621600
2018-07-05,132.130005,133.330002,131.830002,133.289993,130.993469,4729300
2018-07-06,133.580002,134.279999,132.500000,134.089996,131.779709,4839800
2018-07-09,134.940002,135.970001,134.789993,135.520004,133.185043,8960700
2018-07-10,135.570007,137.330002,135.339996,136.690002,134.334869,6561900
2018-07-11,136.630005,138.809998,136.600006,138.149994,135.769714,10648700
2018-07-12,139.009995,139.949997,138.660004,139.899994,137.489594,11816100
2018-07-13,139.789993,140.029999,137.539993,139.419998,137.017853,7865700
2018-07-16,139.419998,139.550003,138.160004,138.460007,136.074417,4969900
2018-07-17,138.179993,139.910004,137.419998,139.639999,137.234039,5412600
2018-07-18,139.910004,141.169998,139.369995,140.899994,138.472366,7008600
2018-07-19,140.949997,140.990005,139.929993,140.130005,137.715622,7937000
2018-07-20,140.000000,141.470001,139.919998,140.990005,138.560822,7153600
2018-07-23,140.660004,140.970001,139.639999,140.029999,137.617325,7723600
2018-07-24,140.990005,141.470001,139.509995,140.029999,137.617325,8336700
2018-07-25,140.339996,142.770004,139.899994,142.639999,140.182358,8376000
2018-07-26,141.610001,142.789993,139.529999,142.500000,140.044769,10520800
2018-07-27,143.080002,143.139999,139.210007,140.710007,138.285629,7014900
2018-07-30,140.130005,140.419998,135.309998,136.479996,134.128494,12812400
2018-07-31,137.130005,138.020004,135.630005,136.740005,134.384033,7683300
2018-08-01,137.740005,138.740005,137.410004,138.250000,135.868011,7087700
2018-08-02,137.449997,139.190002,137.000000,138.919998,136.526489,12300000
2018-08-03,139.289993,139.860001,137.940002,139.820007,137.410980,4617500
2018-08-06,139.649994,140.259995,139.050003,139.710007,137.302841,5143000
2018-08-07,139.979996,140.690002,139.869995,140.279999,137.863068,10034500
2018-08-08,139.979996,140.990005,139.830002,140.679993,138.256134,5389500
2018-08-09,140.729996,141.240005,139.899994,140.009995,137.597672,5679300
2018-08-10,139.880005,140.740005,139.250000,139.729996,137.322495,6523500
2018-08-13,140.529999,141.240005,139.830002,140.210007,137.794250,4817500
2018-08-14,140.300003,140.990005,139.880005,140.759995,138.334793,5888700
2018-08-15,140.350006,140.690002,138.839996,139.919998,137.509247,5288400
2018-08-16,141.070007,141.490005,140.419998,140.649994,138.434418,5931700
2018-08-17,140.779999,141.710007,140.570007,141.330002,139.103714,7699600
2018-08-20,141.539993,141.600006,140.699997,140.940002,138.719864,4662200
2018-08-21,141.000000,141.460007,139.800003,140.039993,137.834030,6854300
2018-08-22,139.850006,141.529999,139.850006,141.139999,138.916687,4191700
2018-08-23,141.009995,142.449997,140.770004,142.100006,139.861557,4426800
2018-08-24,142.320007,144.380005,142.320007,144.199997,141.928513,5714000
2018-08-27,144.990005,145.600006,144.710007,145.399994,143.109619,7194900
2018-08-28,145.630005,146.169998,144.869995,145.199997,142.912781,4925700
2018-08-29,145.460007,147.300003,145.419998,147.029999,144.713913,5192900
2018-08-30,146.820007,147.710007,146.360001,146.740005,144.428497,7804600
2018-08-31,146.740005,147.639999,146.500000,146.889999,144.576141,5786600
2018-09-04,146.929993,147.860001,146.669998,147.800003,145.471817,7638100
2018-09-05,147.000000,147.820007,142.550003,142.669998,140.422592,11363400
2018-09-06,143.289993,144.699997,142.539993,144.500000,142.223755,9589200
2018-09-07,143.990005,144.440002,142.750000,143.199997,140.944290,13626200
2018-09-10,144.130005,144.440002,143.210007,144.080002,141.810410,5362700
2018-09-11,143.460007,145.520004,143.250000,145.490005,143.198181,9895900
2018-09-12,145.850006,146.800003,145.070007,146.570007,144.261169,6964100
2018-09-13,147.149994,148.070007,147.089996,147.630005,145.304459,5803400
2018-09-14,147.910004,148.369995,147.350006,147.839996,145.511139,4928300
2018-09-17,147.830002,147.899994,145.830002,146.179993,143.877335,7708600
2018-09-18,146.199997,148.089996,145.949997,147.630005,145.304459,5692100
2018-09-19,148.279999,148.820007,147.250000,147.419998,145.097778,7432300
2018-09-20,147.990005,149.490005,147.199997,149.240005,146.889130,7172700
2018-09-21,149.949997,150.259995,149.350006,150.050003,147.686371,15628100
2018-09-24,149.160004,149.649994,147.270004,149.110001,146.761154,6706700
2018-09-25,149.710007,149.960007,149.100006,149.580002,147.223755,4230700
2018-09-26,150.000000,150.419998,149.039993,149.270004,146.918640,5852400
2018-09-27,149.899994,150.639999,149.559998,150.020004,147.656830,5868500
2018-09-28,149.809998,150.369995,149.550003,150.089996,147.725708,6035900
2018-10-01,150.889999,151.559998,150.610001,150.789993,148.414719,9802100
2018-10-02,150.839996,150.839996,149.169998,149.669998,147.312378,8047500
2018-10-03,150.710007,150.710007,149.190002,149.369995,147.017059,7521100
2018-10-04,149.179993,149.279999,146.100006,146.759995,144.448181,9208900
2018-10-05,146.639999,147.410004,144.399994,145.360001,143.070236,7085700
2018-10-08,145.009995,145.009995,140.179993,141.889999,139.654892,11637300
2018-10-09,141.460007,143.289993,141.119995,142.309998,140.068298,10798000
2018-10-10,142.570007,142.690002,135.210007,135.520004,133.385223,15450100
2018-10-11,134.089996,137.240005,132.259995,133.729996,131.623428,15657200
2018-10-12,138.479996,140.979996,137.429993,140.059998,137.853729,12993300
2018-10-15,139.899994,140.059998,137.220001,137.229996,135.068298,7953000
2018-10-16,138.710007,142.139999,138.679993,141.740005,139.507263,11059500
2018-10-17,142.339996,142.860001,140.729996,142.449997,140.206070,9170600
2018-10-18,142.460007,142.460007,137.949997,139.289993,137.095856,10222600
2018-10-19,139.899994,142.190002,139.380005,140.080002,137.873428,8696900
2018-10-22,140.970001,141.539993,139.509995,140.639999,138.424591,6099500
2018-10-23,136.889999,140.039993,135.589996,139.119995,136.928513,10736100
2018-10-24,139.699997,140.179993,134.000000,134.259995,132.145096,13849600
2018-10-25,135.449997,140.899994,132.500000,140.520004,138.306473,14985900
2018-10-26,137.979996,139.869995,136.059998,137.740005,135.570267,12034900
2018-10-29,139.610001,141.509995,132.270004,134.330002,132.214005,12768200
2018-10-30,133.080002,134.860001,129.789993,132.759995,130.668686,15107600
2018-10-31,134.990005,139.119995,134.990005,137.850006,135.678558,13205300
2018-11-01,139.000000,140.869995,137.490005,140.830002,138.611618,16024000
2018-11-02,141.110001,141.449997,137.850006,139.779999,137.578140,17063100
2018-11-05,139.800003,140.210007,138.070007,139.800003,137.597839,6280000
2018-11-06,139.800003,140.910004,139.720001,140.789993,138.572250,4732700
2018-11-07,142.339996,144.899994,142.320007,144.779999,142.499374,20502100
2018-11-08,144.600006,145.460007,143.649994,145.229996,142.942291,5927400
2018-11-09,144.199997,144.570007,142.360001,143.929993,141.662750,8339800
2018-11-12,143.419998,143.639999,139.169998,139.720001,137.519073,11335100
2018-11-13,140.350006,141.899994,139.009995,139.720001,137.519073,6287000
2018-11-14,142.020004,142.600006,138.410004,139.490005,137.292694,6613900
2018-11-15,138.850006,141.910004,137.929993,141.839996,139.856369,8565000
2018-11-16,140.419998,141.839996,139.919998,140.179993,138.219574,8628000
2018-11-19,140.470001,140.570007,134.250000,134.759995,132.875351,16253000
2018-11-20,130.309998,134.529999,129.539993,133.369995,131.504807,12720200
2018-11-21,134.360001,135.779999,133.630005,134.419998,132.540100,7416300
2018-11-23,132.589996,134.250000,132.490005,132.869995,131.011780,3676000
2018-11-26,134.600006,136.520004,134.250000,135.940002,134.038879,9144600
2018-11-27,135.279999,136.309998,134.119995,135.910004,134.009277,7877900
2018-11-28,137.070007,141.539993,136.869995,141.380005,139.402802,11265100
2018-11-29,140.690002,140.699997,138.710007,139.100006,137.154663,8751500
2018-11-30,139.009995,142.259995,138.630005,141.710007,139.728195,11362800
2018-12-03,145.000000,145.720001,143.850006,145.000000,142.972168,11285600
2018-12-04,143.130005,144.350006,138.500000,138.639999,136.701096,13988900
2018-12-06,135.039993,141.110001,133.479996,141.050003,139.077393,16391900
2018-12-07,140.820007,142.130005,135.990005,137.110001,135.192505,14007700
2018-12-10,136.250000,138.270004,134.860001,137.880005,135.951736,15744300
2018-12-11,139.940002,140.050003,135.919998,136.809998,134.896667,12466300
2018-12-12,139.300003,140.880005,137.750000,137.800003,135.872849,10387200
2018-12-13,138.300003,139.130005,136.149994,137.539993,135.616455,8780900
2018-12-14,135.690002,136.720001,134.550003,135.089996,133.200745,9351200
2018-12-17,134.210007,134.429993,130.690002,131.399994,129.562317,11796200
2018-12-18,132.289993,134.169998,131.800003,132.660004,130.804749,12761900
2018-12-19,132.929993,135.869995,129.520004,131.259995,129.424286,13819000
2018-12-20,130.160004,132.009995,127.150002,128.759995,126.959267,18091700
2018-12-21,127.180000,130.330002,122.949997,124.260002,122.522209,25448600
2018-12-24,122.080002,125.209999,121.599998,121.730003,120.027588,8617700
2018-12-26,123.019997,130.240005,123.000000,130.229996,128.408707,13499500
2018-12-27,127.989998,132.009995,126.519997,132.009995,130.163818,10883000
2018-12-28,133.080002,133.619995,129.660004,130.940002,129.108780,7381300
2018-12-31,131.679993,132.440002,130.229996,131.940002,130.094803,7976000
2019-01-02,130.000000,133.740005,129.600006,132.919998,131.061066,8788000
2019-01-03,131.210007,131.279999,127.879997,128.130005,126.338089,9428300
2019-01-04,130.440002,134.589996,130.130005,133.649994,131.780884,11065800
2019-01-07,134.449997,137.169998,134.039993,136.059998,134.157166,12928000
2019-01-08,137.970001,138.190002,135.960007,136.800003,134.886841,9243000
2019-01-09,138.300003,139.479996,137.619995,138.410004,136.474289,9987600
2019-01-10,136.809998,138.820007,136.360001,138.669998,136.730667,12514900
2019-01-11,137.750000,138.600006,137.410004,138.059998,136.129211,5860100
2019-01-14,136.990005,138.130005,136.649994,137.100006,135.182648,8666700
2019-01-15,136.960007,137.720001,135.250000,137.339996,135.419250,7594900
2019-01-16,138.399994,138.869995,137.070007,137.339996,135.419250,7258000
2019-01-17,136.970001,137.910004,136.589996,137.279999,135.360123,5864900
2019-01-18,138.309998,138.600006,136.639999,138.500000,136.563065,10263500
2019-01-22,137.899994,139.520004,136.979996,138.050003,136.119354,8102300
2019-01-23,138.770004,138.979996,136.149994,137.009995,135.093903,5465800
2019-01-24,137.110001,138.320007,136.520004,137.699997,135.774231,4924800
2019-01-25,139.000000,139.899994,137.699997,138.669998,136.730667,9756300
2019-01-28,137.509995,137.509995,134.809998,135.990005,134.088165,9857200
2019-01-29,136.589996,136.690002,134.110001,135.000000,133.111984,7457700
2019-01-30,136.100006,137.899994,135.509995,137.600006,135.675644,8078100
2019-01-31,134.389999,135.729996,133.300003,135.009995,133.121841,20095700
2019-02-01,135.389999,140.350006,135.259995,140.149994,138.189987,13248300
2019-02-04,139.789993,141.520004,139.179993,141.500000,139.521118,11882700
2019-02-05,142.000000,142.949997,141.830002,142.529999,140.536682,8455700
2019-02-06,141.960007,142.419998,141.050003,141.490005,139.511246,6146900
2019-02-07,139.919998,141.059998,139.210007,140.169998,138.209717,10675300
2019-02-08,138.690002,140.399994,138.520004,140.380005,138.416779,5950700
2019-02-11,141.259995,142.289993,140.449997,140.800003,138.830887,7600100
2019-02-12,141.789993,142.800003,141.250000,141.990005,140.004242,6090000
2019-02-13,142.889999,144.699997,142.869995,143.490005,141.483276,6885600
2019-02-14,142.979996,143.479996,142.399994,143.160004,141.404266,6314000
2019-02-15,144.550003,144.910004,143.820007,144.910004,143.132813,6536000
2019-02-19,144.419998,144.880005,144.020004,144.440002,142.668549,8406700
2019-02-20,144.350006,144.839996,143.520004,144.729996,142.955002,5283100
2019-02-21,144.350006,145.029999,143.179993,144.000000,142.233932,8573400
2019-02-22,144.419998,146.279999,144.419998,145.869995,144.080978,9680800
2019-02-25,146.910004,147.199997,145.809998,146.059998,144.268707,9731200
2019-02-26,145.199997,147.399994,145.020004,147.039993,145.236633,7332500
2019-02-27,146.500000,147.490005,145.919998,147.220001,145.414459,9731200
2019-02-28,147.259995,148.820007,147.229996,148.119995,146.303421,6250200
2019-03-01,149.460007,149.929993,148.380005,149.470001,147.636871,7016800
2019-03-04,150.070007,150.190002,146.949997,147.960007,146.145401,6979700
2019-03-05,148.000000,149.289993,147.830002,147.949997,146.135513,9678600
2019-03-06,148.000000,148.520004,147.419998,147.809998,145.997238,8186400
2019-03-07,147.259995,147.809998,146.039993,146.830002,145.029236,8761700
2019-03-08,145.440002,147.479996,144.500000,147.350006,145.542877,5168100
2019-03-11,148.110001,150.970001,148.020004,150.669998,148.822144,9361500
2019-03-12,151.000000,153.139999,150.869995,151.729996,149.869125,9465100
2019-03-13,152.300003,154.039993,152.039993,152.470001,150.600098,8308900
2019-03-14,152.559998,154.690002,152.300003,154.199997,152.308853,9364900
2019-03-15,153.720001,156.820007,153.360001,155.460007,153.553406,20162000
2019-03-18,155.919998,156.410004,154.419998,154.960007,153.059540,9689400
2019-03-19,155.949997,155.949997,154.139999,154.589996,152.694046,9236100
2019-03-20,154.339996,154.869995,152.710007,153.750000,151.864380,6391400
2019-03-21,153.320007,156.679993,153.309998,155.800003,153.889236,7027100
2019-03-22,154.990005,155.679993,152.850006,153.070007,151.192703,8119800
2019-03-25,152.360001,154.059998,151.539993,153.029999,151.153168,7568000
2019-03-26,153.770004,155.600006,153.770004,155.300003,153.395370,15594400
2019-03-27,155.470001,155.860001,153.360001,154.220001,152.328613,12253800
2019-03-28,154.929993,155.080002,153.610001,154.669998,152.773087,16902200
2019-03-29,155.729996,156.289993,154.929993,156.190002,154.274445,12164400
2019-04-01,157.529999,157.729996,156.550003,157.259995,155.331314,6420100
2019-04-02,157.660004,158.149994,156.750000,157.779999,155.844925,6215100
2019-04-03,158.550003,159.110001,157.850006,158.460007,156.516602,8209300
2019-04-04,158.529999,158.690002,156.529999,157.639999,155.706650,5100200
2019-04-05,158.000000,158.630005,157.229996,157.649994,155.716522,4178300
2019-04-08,157.550003,157.850006,156.320007,157.750000,155.815292,5604700
2019-04-09,156.559998,157.990005,156.470001,157.490005,155.558502,6364100
2019-04-10,157.990005,158.779999,157.520004,158.559998,156.615387,3918600
2019-04-11,159.110001,159.300003,157.440002,157.860001,155.923965,5771400
2019-04-12,158.710007,159.639999,157.860001,159.639999,157.682129,6745100
2019-04-15,159.830002,160.479996,159.190002,160.440002,158.472336,8142800
2019-04-16,161.039993,161.100006,159.550003,160.229996,158.264893,6021400
2019-04-17,160.869995,161.070007,160.309998,160.440002,158.472336,4609100
2019-04-18,160.929993,161.100006,159.000000,160.160004,158.195770,7859400
2019-04-22,159.199997,160.479996,159.070007,160.399994,158.432816,4602600
2019-04-23,161.000000,161.880005,159.869995,161.660004,159.677368,6522900
2019-04-24,161.750000,162.029999,160.649994,161.490005,159.509476,7376500
2019-04-25,160.520004,161.600006,158.550003,161.020004,159.045227,8862500
2019-04-26,161.259995,163.029999,160.399994,162.929993,160.931793,7525400
2019-04-29,163.210007,164.500000,163.100006,164.149994,162.136810,10003600
2019-04-30,164.979996,165.699997,163.919998,164.429993,162.413376,6432700
2019-05-01,165.539993,165.740005,162.750000,162.789993,160.793503,5248100
2019-05-02,162.100006,163.080002,160.429993,161.119995,159.143967,6054900
2019-05-03,162.300003,162.740005,161.179993,162.039993,160.052704,4317500
2019-05-06,158.210007,162.649994,158.199997,162.279999,160.289749,10442400
2019-05-07,160.949997,161.779999,158.679993,160.210007,158.245163,6413600
